   1.7823271e+01   2.0646541e+01
   1.7829835e+01   2.0659670e+01
   1.7836392e+01   2.0672784e+01
   1.7842942e+01   2.0685883e+01
   1.7849484e+01   2.0698969e+01
   1.7856020e+01   2.0712039e+01
   1.7862548e+01   2.0725096e+01
   1.7869069e+01   2.0738138e+01
   1.7875582e+01   2.0751165e+01
   1.7882089e+01   2.0764178e+01
   1.7888588e+01   2.0777176e+01
   1.7895080e+01   2.0790159e+01
   1.7901564e+01   2.0803128e+01
   1.7908041e+01   2.0816082e+01
   1.7914511e+01   2.0829022e+01
   1.7920973e+01   2.0841946e+01
   1.7927428e+01   2.0854856e+01
   1.7933875e+01   2.0867751e+01
   1.7940316e+01   2.0880631e+01
   1.7946748e+01   2.0893496e+01
   1.7953173e+01   2.0906347e+01
   1.7959591e+01   2.0919182e+01
   1.7966001e+01   2.0932002e+01
   1.7972404e+01   2.0944808e+01
   1.7978799e+01   2.0957598e+01
   1.7985187e+01   2.0970373e+01
   1.7991567e+01   2.0983133e+01
   1.7997939e+01   2.0995878e+01
   1.8004304e+01   2.1008608e+01
   1.8010661e+01   2.1021322e+01
   1.8017011e+01   2.1034022e+01
   1.8023353e+01   2.1046706e+01
   1.8029687e+01   2.1059374e+01
   1.8036014e+01   2.1072027e+01
   1.8042333e+01   2.1084665e+01
   1.8048644e+01   2.1097288e+01
   1.8054947e+01   2.1109895e+01
   1.8061243e+01   2.1122486e+01
   1.8067531e+01   2.1135063e+01
   1.8073812e+01   2.1147623e+01
   1.8080084e+01   2.1160168e+01
   1.8086349e+01   2.1172697e+01
   1.8092606e+01   2.1185211e+01
   1.8098855e+01   2.1197709e+01
   1.8105096e+01   2.1210192e+01
   1.8111329e+01   2.1222658e+01
   1.8117554e+01   2.1235109e+01
   1.8123772e+01   2.1247544e+01
   1.8129982e+01   2.1259963e+01
   1.8136183e+01   2.1272367e+01
   1.8142377e+01   2.1284754e+01
   1.8148563e+01   2.1297126e+01
   1.8154741e+01   2.1309481e+01
   1.8160911e+01   2.1321821e+01
   1.8167072e+01   2.1334145e+01
   1.8173226e+01   2.1346452e+01
   1.8179372e+01   2.1358744e+01
   1.8185510e+01   2.1371019e+01
   1.8191639e+01   2.1383278e+01
   1.8197761e+01   2.1395521e+01
   1.8203874e+01   2.1407748e+01
   1.8209980e+01   2.1419959e+01
   1.8216077e+01   2.1432153e+01
   1.8222166e+01   2.1444332e+01
   1.8228247e+01   2.1456493e+01
   1.8234319e+01   2.1468639e+01
   1.8240384e+01   2.1480768e+01
   1.8246440e+01   2.1492880e+01
   1.8252488e+01   2.1504977e+01
   1.8258528e+01   2.1517056e+01
   1.8264560e+01   2.1529120e+01
   1.8270583e+01   2.1541166e+01
   1.8276598e+01   2.1553196e+01
   1.8282605e+01   2.1565210e+01
   1.8288603e+01   2.1577207e+01
   1.8294593e+01   2.1589187e+01
   1.8300575e+01   2.1601150e+01
   1.8306549e+01   2.1613097e+01
   1.8312514e+01   2.1625027e+01
   1.8318470e+01   2.1636940e+01
   1.8324418e+01   2.1648837e+01
   1.8330358e+01   2.1660716e+01
   1.8336290e+01   2.1672579e+01
   1.8342213e+01   2.1684425e+01
   1.8348127e+01   2.1696254e+01
   1.8354033e+01   2.1708066e+01
   1.8359930e+01   2.1719861e+01
   1.8365819e+01   2.1731639e+01
   1.8371700e+01   2.1743400e+01
   1.8377572e+01   2.1755143e+01
   1.8383435e+01   2.1766870e+01
   1.8389290e+01   2.1778580e+01
   1.8395136e+01   2.1790272e+01
   1.8400974e+01   2.1801947e+01
   1.8406803e+01   2.1813605e+01
   1.8412623e+01   2.1825246e+01
   1.8418435e+01   2.1836869e+01
   1.8424238e+01   2.1848475e+01
   1.8430032e+01   2.1860064e+01
   1.8435818e+01   2.1871635e+01
   1.8441595e+01   2.1883189e+01
   1.8447363e+01   2.1894726e+01
   1.8453122e+01   2.1906245e+01
   1.8458873e+01   2.1917746e+01
   1.8464615e+01   2.1929230e+01
   1.8470348e+01   2.1940697e+01
   1.8476073e+01   2.1952146e+01
   1.8481789e+01   2.1963577e+01
   1.8487495e+01   2.1974991e+01
   1.8493193e+01   2.1986387e+01
   1.8498882e+01   2.1997765e+01
   1.8504563e+01   2.2009125e+01
   1.8510234e+01   2.2020468e+01
   1.8515897e+01   2.2031793e+01
   1.8521550e+01   2.2043101e+01
   1.8527195e+01   2.2054390e+01
   1.8532831e+01   2.2065661e+01
   1.8538457e+01   2.2076915e+01
   1.8544075e+01   2.2088151e+01
   1.8549684e+01   2.2099368e+01
   1.8555284e+01   2.2110568e+01
   1.8560875e+01   2.2121750e+01
   1.8566457e+01   2.2132914e+01
   1.8572030e+01   2.2144059e+01
   1.8577593e+01   2.2155187e+01
   1.8583148e+01   2.2166296e+01
   1.8588694e+01   2.2177387e+01
   1.8594230e+01   2.2188460e+01
   1.8599758e+01   2.2199515e+01
   1.8605276e+01   2.2210552e+01
   1.8610785e+01   2.2221570e+01
   1.8616285e+01   2.2232570e+01
   1.8621776e+01   2.2243552e+01
   1.8627258e+01   2.2254515e+01
   1.8632730e+01   2.2265460e+01
   1.8638193e+01   2.2276387e+01
   1.8643648e+01   2.2287295e+01
   1.8649092e+01   2.2298185e+01
   1.8654528e+01   2.2309056e+01
   1.8659954e+01   2.2319909e+01
   1.8665372e+01   2.2330743e+01
   1.8670779e+01   2.2341559e+01
   1.8676178e+01   2.2352356e+01
   1.8681567e+01   2.2363134e+01
   1.8686947e+01   2.2373894e+01
   1.8692317e+01   2.2384635e+01
   1.8697679e+01   2.2395357e+01
   1.8703030e+01   2.2406061e+01
   1.8708373e+01   2.2416746e+01
   1.8713706e+01   2.2427412e+01
   1.8719030e+01   2.2438059e+01
   1.8724344e+01   2.2448687e+01
   1.8729649e+01   2.2459297e+01
   1.8734944e+01   2.2469888e+01
   1.8740230e+01   2.2480459e+01
   1.8745506e+01   2.2491012e+01
   1.8750773e+01   2.2501546e+01
   1.8756030e+01   2.2512061e+01
   1.8761278e+01   2.2522557e+01
   1.8766517e+01   2.2533033e+01
   1.8771746e+01   2.2543491e+01
   1.8776965e+01   2.2553930e+01
   1.8782174e+01   2.2564349e+01
   1.8787375e+01   2.2574749e+01
   1.8792565e+01   2.2585130e+01
   1.8797746e+01   2.2595492e+01
   1.8802917e+01   2.2605835e+01
   1.8808079e+01   2.2616158e+01
   1.8813231e+01   2.2626462e+01
   1.8818373e+01   2.2636747e+01
   1.8823506e+01   2.2647012e+01
   1.8828629e+01   2.2657258e+01
   1.8833742e+01   2.2667485e+01
   1.8838846e+01   2.2677692e+01
   1.8843940e+01   2.2687880e+01
   1.8849024e+01   2.2698048e+01
   1.8854098e+01   2.2708197e+01
   1.8859163e+01   2.2718326e+01
   1.8864218e+01   2.2728436e+01
   1.8869263e+01   2.2738526e+01
   1.8874298e+01   2.2748596e+01
   1.8879324e+01   2.2758647e+01
   1.8884339e+01   2.2768679e+01
   1.8889345e+01   2.2778690e+01
   1.8894341e+01   2.2788682e+01
   1.8899327e+01   2.2798654e+01
   1.8904303e+01   2.2808607e+01
   1.8909270e+01   2.2818539e+01
   1.8914226e+01   2.2828452e+01
   1.8919172e+01   2.2838345e+01
   1.8924109e+01   2.2848218e+01
   1.8929036e+01   2.2858071e+01
   1.8933952e+01   2.2867905e+01
   1.8938859e+01   2.2877718e+01
   1.8943756e+01   2.2887511e+01
   1.8948642e+01   2.2897285e+01
   1.8953519e+01   2.2907038e+01
   1.8958386e+01   2.2916772e+01
   1.8963243e+01   2.2926485e+01
   1.8968089e+01   2.2936178e+01
   1.8972926e+01   2.2945852e+01
   1.8977752e+01   2.2955505e+01
   1.8982569e+01   2.2965138e+01
   1.8987375e+01   2.2974750e+01
   1.8992171e+01   2.2984343e+01
   1.8996958e+01   2.2993915e+01
   1.9001734e+01   2.3003467e+01
   1.9006500e+01   2.3012999e+01
   1.9011255e+01   2.3022511e+01
   1.9016001e+01   2.3032002e+01
   1.9020736e+01   2.3041473e+01
   1.9025462e+01   2.3050923e+01
   1.9030177e+01   2.3060353e+01
   1.9034881e+01   2.3069763e+01
   1.9039576e+01   2.3079152e+01
   1.9044260e+01   2.3088521e+01
   1.9048934e+01   2.3097869e+01
   1.9053598e+01   2.3107197e+01
   1.9058252e+01   2.3116504e+01
   1.9062895e+01   2.3125791e+01
   1.9067528e+01   2.3135057e+01
   1.9072151e+01   2.3144302e+01
   1.9076763e+01   2.3153527e+01
   1.9081366e+01   2.3162731e+01
   1.9085957e+01   2.3171915e+01
   1.9090539e+01   2.3181077e+01
   1.9095110e+01   2.3190219e+01
   1.9099670e+01   2.3199341e+01
   1.9104221e+01   2.3208441e+01
   1.9108761e+01   2.3217521e+01
   1.9113290e+01   2.3226580e+01
   1.9117809e+01   2.3235618e+01
   1.9122318e+01   2.3244635e+01
   1.9126816e+01   2.3253632e+01
   1.9131304e+01   2.3262607e+01
   1.9135781e+01   2.3271562e+01
   1.9140248e+01   2.3280495e+01
   1.9144704e+01   2.3289408e+01
   1.9149150e+01   2.3298300e+01
   1.9153585e+01   2.3307170e+01
   1.9158010e+01   2.3316020e+01
   1.9162424e+01   2.3324848e+01
   1.9166828e+01   2.3333656e+01
   1.9171221e+01   2.3342442e+01
   1.9175604e+01   2.3351207e+01
   1.9179976e+01   2.3359951e+01
   1.9184337e+01   2.3368674e+01
   1.9188688e+01   2.3377376e+01
   1.9193028e+01   2.3386056e+01
   1.9197358e+01   2.3394715e+01
   1.9201677e+01   2.3403353e+01
   1.9205985e+01   2.3411970e+01
   1.9210282e+01   2.3420565e+01
   1.9214569e+01   2.3429139e+01
   1.9218846e+01   2.3437692e+01
   1.9223111e+01   2.3446223e+01
   1.9227366e+01   2.3454733e+01
   1.9231611e+01   2.3463221e+01
   1.9235844e+01   2.3471688e+01
   1.9240067e+01   2.3480134e+01
   1.9244279e+01   2.3488558e+01
   1.9248480e+01   2.3496960e+01
   1.9252671e+01   2.3505341e+01
   1.9256850e+01   2.3513701e+01
   1.9261019e+01   2.3522039e+01
   1.9265178e+01   2.3530355e+01
   1.9269325e+01   2.3538650e+01
   1.9273462e+01   2.3546923e+01
   1.9277587e+01   2.3555174e+01
   1.9281702e+01   2.3563404e+01
   1.9285806e+01   2.3571612e+01
   1.9289899e+01   2.3579799e+01
   1.9293982e+01   2.3587963e+01
   1.9298053e+01   2.3596106e+01
   1.9302114e+01   2.3604227e+01
   1.9306163e+01   2.3612327e+01
   1.9310202e+01   2.3620404e+01
   1.9314230e+01   2.3628460e+01
   1.9318247e+01   2.3636494e+01
   1.9322253e+01   2.3644506e+01
   1.9326248e+01   2.3652496e+01
   1.9330232e+01   2.3660464e+01
   1.9334205e+01   2.3668410e+01
   1.9338167e+01   2.3676334e+01
   1.9342118e+01   2.3684237e+01
   1.9346058e+01   2.3692117e+01
   1.9349988e+01   2.3699975e+01
   1.9353906e+01   2.3707811e+01
   1.9357813e+01   2.3715625e+01
   1.9361709e+01   2.3723418e+01
   1.9365594e+01   2.3731188e+01
   1.9369468e+01   2.3738935e+01
   1.9373331e+01   2.3746661e+01
   1.9377182e+01   2.3754365e+01
   1.9381023e+01   2.3762046e+01
   1.9384853e+01   2.3769705e+01
   1.9388671e+01   2.3777342e+01
   1.9392479e+01   2.3784957e+01
   1.9396275e+01   2.3792550e+01
   1.9400060e+01   2.3800120e+01
   1.9403834e+01   2.3807668e+01
   1.9407597e+01   2.3815193e+01
   1.9411348e+01   2.3822697e+01
   1.9415089e+01   2.3830178e+01
   1.9418818e+01   2.3837636e+01
   1.9422536e+01   2.3845072e+01
   1.9426243e+01   2.3852486e+01
   1.9429939e+01   2.3859878e+01
   1.9433623e+01   2.3867246e+01
   1.9437296e+01   2.3874593e+01
   1.9440958e+01   2.3881917e+01
   1.9444609e+01   2.3889218e+01
   1.9448249e+01   2.3896497e+01
   1.9451877e+01   2.3903754e+01
   1.9455494e+01   2.3910988e+01
   1.9459100e+01   2.3918199e+01
   1.9462694e+01   2.3925388e+01
   1.9466277e+01   2.3932554e+01
   1.9469849e+01   2.3939697e+01
   1.9473409e+01   2.3946818e+01
   1.9476958e+01   2.3953916e+01
   1.9480496e+01   2.3960992e+01
   1.9484022e+01   2.3968045e+01
   1.9487537e+01   2.3975075e+01
   1.9491041e+01   2.3982082e+01
   1.9494533e+01   2.3989067e+01
   1.9498014e+01   2.3996029e+01
   1.9501484e+01   2.4002968e+01
   1.9504942e+01   2.4009884e+01
   1.9508389e+01   2.4016777e+01
   1.9511824e+01   2.4023648e+01
   1.9515248e+01   2.4030496e+01
   1.9518660e+01   2.4037320e+01
   1.9522061e+01   2.4044122e+01
   1.9525451e+01   2.4050901e+01
   1.9528829e+01   2.4057657e+01
   1.9532195e+01   2.4064391e+01
   1.9535550e+01   2.4071101e+01
   1.9538894e+01   2.4077788e+01
   1.9542226e+01   2.4084452e+01
   1.9545547e+01   2.4091094e+01
   1.9548856e+01   2.4097712e+01
   1.9552153e+01   2.4104307e+01
   1.9555440e+01   2.4110879e+01
   1.9558714e+01   2.4117428e+01
   1.9561977e+01   2.4123954e+01
   1.9565228e+01   2.4130457e+01
   1.9568468e+01   2.4136936e+01
   1.9571696e+01   2.4143393e+01
   1.9574913e+01   2.4149826e+01
   1.9578118e+01   2.4156237e+01
   1.9581312e+01   2.4162624e+01
   1.9584494e+01   2.4168987e+01
   1.9587664e+01   2.4175328e+01
   1.9590823e+01   2.4181645e+01
   1.9593970e+01   2.4187939e+01
   1.9597105e+01   2.4194210e+01
   1.9600229e+01   2.4200458e+01
   1.9603341e+01   2.4206682e+01
   1.9606441e+01   2.4212883e+01
